[0, 0, 0]
Voltage_1 (1)	Current_1 (1)
+2.677546E+00	+2.511367E-03
+2.677950E+00	+2.516462E-03
+2.677950E+00	+2.521404E-03
+2.678352E+00	+2.526348E-03
+2.678656E+00	+2.531240E-03
+2.678858E+00	+2.536485E-03
+2.679159E+00	+2.541630E-03
+2.679159E+00	+2.546523E-03
+2.679060E+00	+2.551365E-03
+2.679462E+00	+2.556358E-03
+2.679361E+00	+2.561351E-03
+2.679766E+00	+2.566394E-03
+2.680168E+00	+2.571438E-03
+2.680573E+00	+2.576331E-03
+2.680168E+00	+2.581425E-03
+2.680674E+00	+2.586317E-03
+2.680775E+00	+2.591462E-03
+2.680975E+00	+2.596556E-03
+2.681278E+00	+2.601600E-03
+2.681278E+00	+2.606241E-03
+2.681581E+00	+2.611334E-03
+2.682186E+00	+2.616378E-03
+2.681984E+00	+2.621372E-03
+2.682287E+00	+2.626365E-03
+2.682287E+00	+2.631409E-03
+2.682690E+00	+2.636453E-03
+2.683195E+00	+2.641345E-03
+2.682993E+00	+2.646440E-03
+2.683397E+00	+2.651231E-03
+2.684204E+00	+2.656376E-03
+2.683598E+00	+2.661319E-03
+2.683699E+00	+2.666211E-03
+2.683901E+00	+2.671406E-03
+2.684002E+00	+2.676299E-03
+2.684305E+00	+2.681443E-03
+2.684505E+00	+2.686538E-03
+2.684809E+00	+2.691531E-03
+2.685213E+00	+2.696272E-03
+2.684910E+00	+2.701265E-03
+2.685514E+00	+2.706359E-03
+2.685616E+00	+2.711353E-03
+2.685919E+00	+2.716295E-03
+2.686121E+00	+2.721239E-03
+2.686020E+00	+2.726635E-03
+2.686321E+00	+2.731276E-03
+2.686625E+00	+2.736571E-03
+2.686726E+00	+2.741515E-03
+2.686726E+00	+2.746155E-03
+2.687330E+00	+2.751349E-03
+2.687229E+00	+2.756394E-03
+2.687532E+00	+2.761488E-03
+2.687836E+00	+2.766380E-03
+2.687735E+00	+2.771474E-03
+2.688339E+00	+2.776367E-03
+2.688137E+00	+2.781613E-03
+2.688541E+00	+2.786303E-03
+2.688845E+00	+2.791347E-03
+2.688744E+00	+2.796441E-03
+2.688944E+00	+2.801687E-03
+2.689045E+00	+2.806528E-03
+2.689247E+00	+2.811370E-03
